_id.$oid,info.上市年份季节,info.上市时间,info.产品名称,info.低帮鞋品名,info.功能,info.吊牌价,info.品牌,info.图案,info.场合,info.外底材料,info.季节,info.尺码,info.帮面内里材质,info.帮面材质,info.性别,info.是否商场同款,info.是否瑕疵,info.款号,info.款式,info.流行元素,info.真皮材质工艺,info.细分风格,info.货号,info.跟底款式,info.运动系列,info.运动鞋科技,info.适合路面,info.适用对象,info.销售渠道类型,info.闭合方式,info.靴子品名,info.靴筒内里材质,info.靴筒材质,info.靴筒高度,info.鞋制作工艺,info.鞋垫材质,info.鞋头款式,info.鞋底材质,info.鞋码,info.鞋跟高,info.鞋面内里材质,info.鞋面材质,info.颜色分类,info.风格,itemid,location,nick,price,sales,title,url
5aa776fcbe9b0338dc1fb63a,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,粒面皮,日常休闲,20808,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,缝制鞋,,圆头,橡胶,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,承发20808黑色 承发20808棕色 承发20808加绒黑色 承发20808加绒棕色 承发20909黑色 承发20909棕色 承发20909加绒黑色 承发20909加绒棕色,休闲,563506708456,浙江 温州,雪贝莲鞋服包,206.00,0人付款,旗舰店新品意尔康官方皮鞋男士真皮秋冬季头层黑色休闲棉鞋商务加,http://item.taobao.com/item.htm?id=563506708456&ns=1&abbucket=9#detail
5aa776fdbe9b0338dc1fb63b,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,擦色皮,,XGX8837AA,平跟,,,,青年（18-40周岁）,,松紧带,,,,,胶粘鞋,布,圆头,橡胶,,低跟(1-3cm),布,二层牛皮（除牛反绒）,棕色 酒红 灰色,韩版,563249190713,福建 泉州,顺时针方向感,246.00,0人付款,意尔康官方旗舰店皮鞋男冬季2017新款潮韩版真皮平底板鞋男士休闲,http://item.taobao.com/item.htm?id=563249190713&ns=1&abbucket=9#detail
5aa776fdbe9b0338dc1fb63c,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,豆豆鞋,金属,,日常休闲,677,平跟,,,,青年（18-40周岁）,,套脚,,,,,注压鞋,,圆头,PVC,,,无内里,PU,黑色 暗棕加绒 黑色加绒 棕色 暗棕色,休闲,563630982973,福建 泉州,米兰多格商场,149.00,0人付款,旗舰店意尔康官网豆豆鞋男2017新款秋季休闲男士皮鞋男驾车鞋一脚,http://item.taobao.com/item.htm?id=563630982973&ns=1&abbucket=9#detail
5aa776fdbe9b0338dc1fb63d,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,休闲皮鞋,车缝线,,日常休闲,6231,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,,PU,二层牛皮（除牛反绒）,黑色 棕色 卡其色 9006黑色 9006棕色 9008黑色 9008棕色,休闲,563204108100,浙江 温州,双龙奇标,219.00,0人付款,官方旗舰店意尔康男鞋冬季男士休闲皮鞋真皮防臭商务鞋英伦牛皮爸,http://item.taobao.com/item.htm?id=563204108100&ns=1&abbucket=9#detail
5aa776febe9b0338dc1fb63e,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43,,,,,,,德比鞋（正装皮鞋）,素面,,商务正装,KH99779,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,,尖头,橡胶,,,PU,PU,黑色 棕色,商务,563304945944,浙江 温州,双龙奇标,219.00,0人付款,官方旗舰店意尔康男士商务正装皮鞋男尖头2017年冬季新款青年英伦,http://item.taobao.com/item.htm?id=563304945944&ns=1&abbucket=9#detail
5aa776febe9b0338dc1fb63f,,,,,防水,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,奢华马毛,擦色皮,日系,2061,内增高,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,固特异,二层猪皮,尖头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,黑色 黑色内增高,青春潮流,563102898967,广东 广州,宏图商贸8001,388.00,0人付款,意尔康男鞋新款商务正装男士皮鞋内增高鞋秋男6cm英伦尖头皮鞋子,http://item.taobao.com/item.htm?id=563102898967&ns=1&abbucket=9#detail
5aa776ffbe9b0338dc1fb640,,,,,耐磨,,YEARCON/意尔康,纯色,约会,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,素面,修面皮,,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,ZR95216A10黑色 ZR95216A61土黄,英伦,565431162704,北京,皮鞋大王001,378.00,0人付款,意尔康男鞋2018春款英伦系带真皮平底皮鞋圆头板鞋休闲牛皮男单鞋,http://item.taobao.com/item.htm?id=565431162704&ns=1&abbucket=9#detail
5aa776ffbe9b0338dc1fb641,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,,37 38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,图腾,,商务休闲,,平跟,,,,,,系带,,,,,胶粘鞋,,尖头,橡胶,,,头层猪皮,头层牛皮（除牛反绒）,9905黑色  单鞋 9905棕色  单鞋 9905-A黑色  加绒 9905-A棕色  加绒 9908黑色  内增高 9908棕色   内增高,商务,563181127535,广东 广州,宏图商贸8001,358.00,0人付款,意尔康男鞋内增高皮鞋男士真皮商务休闲鞋子加绒棉鞋婚宴正装皮鞋,http://item.taobao.com/item.htm?id=563181127535&ns=1&abbucket=9#detail
5aa77700be9b0338dc1fb642,,,,,减震,,YEARCON/意尔康,纯色,日常,,春秋,39 40 41 42 43 44,,,,,,,帆船鞋,车缝线,修面皮,英伦,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,ZE93868A10黑色 ZE93868A25浅棕,青春潮流,558119178986,北京,皮鞋大王001,399.00,0人付款,2017秋季意尔康男鞋休闲系带软底皮鞋男英伦透气按摩软真皮单鞋潮,http://item.taobao.com/item.htm?id=558119178986&ns=1&abbucket=9#detail
5aa77700be9b0338dc1fb643,,,,,,,YEARCON/意尔康,纯色,,,春秋,38 39 40 41 42 43,,,,,,,德比鞋（正装皮鞋）,素面,漆皮,,7501AE70772Q,平跟,,,,中年（40-60周岁） 老年（60周岁以上）,,系带,,,,,胶粘鞋,头层猪皮,圆头,聚氨酯,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,酒红 黑色,英伦,558916361088,广东 广州,腾空梦想88,499.00,0人付款,意尔康17秋新款高端大气时尚渐变正装真皮男鞋男皮鞋系带单鞋,http://item.taobao.com/item.htm?id=558916361088&ns=1&abbucket=9#detail
5aa77700be9b0338dc1fb644,,,,,,,YEARCON/意尔康,纯色,,,,38 39 40 41 42 43,,,,,,,商务休闲鞋,车缝线,打蜡皮,商务休闲,7511ZE93969A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层猪皮,圆头,聚氨酯,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,棕色 黑色,商务,557321005998,广东 广州,腾空梦想88,359.00,0人付款,意尔康2017秋新款系带耐磨防滑平底舒适商务真皮男鞋休闲男皮鞋,http://item.taobao.com/item.htm?id=557321005998&ns=1&abbucket=9#detail
5aa77700be9b0338dc1fb645,,,,,增高,,YEARCON/意尔康,纯色,约会,,春秋,37 38 39 40 41 42 43 44,,,,,,,商务休闲鞋,素面,,,,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,黑色平跟款 棕色平跟款 黑色平跟款加绒 棕色平跟款加绒 黑色内增高 棕色内增高 黑色内增高加绒 棕色内增高加绒,,565246751415,浙江 温州,诚信鞋店9196,308.00,0人付款,意尔康正品男鞋秋冬款真皮休闲鞋透气内增高皮鞋加绒男士系带棉鞋,http://item.taobao.com/item.htm?id=565246751415&ns=1&abbucket=9#detail
5aa77703be9b0338dc1fb646,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43 44 45 46 47,,,,,,,休闲皮鞋,车缝线,纳帕纹,商务休闲,D17BK-TZ302,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,扁头,橡胶,,低跟(1-3cm),人造短毛绒,头层牛皮（除牛反绒）,棕色 黑色,商务,565234572963,福建 泉州,万达百货品牌,308.00,0人付款,意尔康官方旗舰店男鞋春季皮鞋头层牛皮软面平底英伦商务休闲鞋男,http://item.taobao.com/item.htm?id=565234572963&ns=1&abbucket=9#detail
5aa77704be9b0338dc1fb647,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,,商务正装,,平跟,,,,中年（40-60周岁） 老年（60周岁以上）,,套脚,,,,,胶粘鞋,PU,尖头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,深棕色 黑色,商务,564977136865,浙江 温州,诚信鞋店9196,298.00,0人付款,新品意尔康男鞋男士商务正装皮鞋春季新款真皮套脚低帮鞋爸爸鞋,http://item.taobao.com/item.htm?id=564977136865&ns=1&abbucket=9#detail
5aa77704be9b0338dc1fb648,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,商务休闲鞋,车缝线,纳帕纹,商务休闲,7502ZE61585W,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,平跟(小于等于1cm),PU,头层牛皮（除牛反绒）,酒红 黑色,商务,559592680553,浙江 丽水,瑜伽生活俱乐部,319.00,0人付款,YEARCON/意尔康男鞋2018春季新款透气真皮系带商务英伦休闲皮鞋,http://item.taobao.com/item.htm?id=559592680553&ns=1&abbucket=9#detail
5aa77706be9b0338dc1fb649,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,纳帕纹,日常休闲,8311ZR90355W,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,,PU,头层牛皮（除牛反绒）,浅黄 黑色,休闲,565343246997,浙江 丽水,瑜伽生活俱乐部,295.00,0人付款,意尔康男鞋2018春季新款牛皮系带休闲皮鞋真皮潮流单鞋男士休闲鞋,http://item.taobao.com/item.htm?id=565343246997&ns=1&abbucket=9#detail
5aa77706be9b0338dc1fb64a,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,,日常休闲,622,平跟,,,,青年（18-40周岁）,,系带,,,,,注压鞋,,圆头,PVC,,,人造短毛绒,PU,黑色 棕色 暗棕 黑色加绒,休闲,564931820295,北京,跳广场舞老大妈,137.00,0人付款,旗舰店新品意尔康官方冬季棉鞋男士休闲皮鞋英伦商务休闲鞋潮加绒,http://item.taobao.com/item.htm?id=564931820295&ns=1&abbucket=9#detail
5aa77707be9b0338dc1fb64b,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,休闲皮鞋,车缝线,纳帕纹,韩版,5512ZE97368W,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,PU,圆头,橡胶,,,PU,头层牛皮（除牛反绒）,棕色 黑色加绒 棕色加绒 黑色,青春潮流,564891693208,浙江 丽水,名鞋商城666,478.00,0人付款,意尔康男鞋秋冬新品休闲皮鞋板鞋单鞋男士真皮舒适韩版套脚潮鞋子,http://item.taobao.com/item.htm?id=564891693208&ns=1&abbucket=9#detail
5aa77707be9b0338dc1fb64c,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,半粒面,日常休闲,2301,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,超纤皮,圆头,聚氨酯,,低跟(1-3cm),二层猪皮,PU,棕色系带 黑色系带 棕色套脚 黑色套脚,休闲,565043213886,北京,跳广场舞老大妈,196.00,0人付款,旗舰店新品意尔康官方2017新款秋季男鞋棕色皮鞋男士休闲鞋青年韩,http://item.taobao.com/item.htm?id=565043213886&ns=1&abbucket=9#detail
5aa77708be9b0338dc1fb64d,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,粒面皮,商务休闲,9018Y,平跟,,,,中年（40-60周岁）,,套脚,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色 深棕色,商务,565046311790,浙江 温州,名鞋商城666,358.00,0人付款,意尔康男鞋春秋新款透气男士商务休闲皮鞋真皮软底中老年爸爸鞋子,http://item.taobao.com/item.htm?id=565046311790&ns=1&abbucket=9#detail
5aa77708be9b0338dc1fb64e,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,（收藏店铺宝贝 买一送四） 38 39 40 41 42 43 44,,,,,,,商务休闲鞋,素面,半粒面,商务休闲,1618,平跟,,,,,,系带,,,,,胶粘鞋,头层猪皮,圆头,橡胶发泡,,低跟(1-3cm),头层牛皮,头层牛皮（除牛反绒）,黑色1618 深棕色1618,商务,565127174513,浙江 温州,tb69314507,302.00,0人付款,意尔康男鞋秋冬季新款商务正装真中年皮鞋男低帮正品,http://item.taobao.com/item.htm?id=565127174513&ns=1&abbucket=9#detail
5aa77708be9b0338dc1fb64f,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,纳帕纹,日常休闲,20175,厚底,,,,,,松紧带,,,,,缝制鞋,,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色 蓝色 桔色,休闲,565127690323,浙江 温州,tb69314507,308.00,0人付款,意尔康男鞋正品春季新款男士日常商务休闲鞋真皮舒适软底透气皮鞋,http://item.taobao.com/item.htm?id=565127690323&ns=1&abbucket=9#detail
5aa77708be9b0338dc1fb650,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,,商务正装,8101AR50001J,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,尖头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色,商务,563051548640,河南 郑州,尚佐唯品会,440.10,0人付款,意尔康男鞋18专柜精品青年男士商务正装皮鞋男单鞋8101AR50001J,http://item.taobao.com/item.htm?id=563051548640&ns=1&abbucket=9#detail
5aa77708be9b0338dc1fb651,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,,商务正装,8131AR69550A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,头层牛皮,圆头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色,商务,563051420498,河南 郑州,尚佐唯品会,413.10,0人付款,意尔康男鞋18专柜款简约舒适系带皮鞋头层牛皮男单鞋8131AR69550A,http://item.taobao.com/item.htm?id=563051420498&ns=1&abbucket=9#detail
5aa7770abe9b0338dc1fb652,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,漆皮,日常休闲,1203,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,低跟(1-3cm),二层猪皮,PU,系带黑色 套脚黑色,休闲,563724801118,福建 泉州,顺时针方向感,219.00,0人付款,意尔康官方旗舰店2017冬季新款韩版皮鞋男黑色英伦雕花漆皮布洛克,http://item.taobao.com/item.htm?id=563724801118&ns=1&abbucket=9#detail
5aa7770bbe9b0338dc1fb653,,,,,增高,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,,日常休闲,655-1,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),PU,PU,黑色 棕色,休闲,563565241263,福建 泉州,米兰多格商场,198.00,0人付款,旗舰店意尔康官网2017新款秋季男士休闲男鞋子小皮鞋英伦潮流商务,http://item.taobao.com/item.htm?id=563565241263&ns=1&abbucket=9#detail
5aa7770bbe9b0338dc1fb654,,,,,增高,,YEARCON/意尔康,纯色,结婚,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,车缝线,磨砂皮,商务正装,韩版皮鞋,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,尖头,橡胶,,低跟(1-3cm),布,PU,黑色 黑色内增高 提示:收藏送袜子！,商务,565287982912,上海,名人鞋服商贸,248.00,0人付款,官方旗舰店意尔康男士黑色商务正装皮鞋英伦内增高青年尖头男鞋新,http://item.taobao.com/item.htm?id=565287982912&ns=1&abbucket=9#detail
5aa7770bbe9b0338dc1fb655,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,纳帕纹,日常休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,蓝色/系带【87715】 黑色/系带【87715】 棕色/系带【87715】 蓝色/套脚【87716】 黑色/套脚【87716】 棕色/套脚【87716】 蓝色/系带【8166】 黑色/系带【8166】 棕色/系带【8166】 蓝色/套脚【8165】 黑色/套脚【8165】 棕色/套脚【8165】,休闲,565234496353,福建 泉州,万达百货品牌,248.00,0人付款,意尔康官方旗舰店春季新款男士休闲皮鞋韩版百搭商务休闲鞋低帮透,http://item.taobao.com/item.htm?id=565234496353&ns=1&abbucket=9#detail
5aa7770cbe9b0338dc1fb656,,,,,,,YEARCON/意尔康,,日常,,春秋,38 39 40 41 42 43,,,,,,,伐木鞋,素面,,日常休闲,8112AR59112A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,二层猪皮,圆头,复合底,,平跟(小于等于1cm),涤沦,头层牛皮（除牛反绒）,红棕 黑色,休闲,565191138849,广东 广州,gahkj,419.00,0人付款,意尔康18专柜正品系带舒适透气防滑耐磨时尚真皮男单鞋皮鞋,http://item.taobao.com/item.htm?id=565191138849&ns=1&abbucket=9#detail
5aa7770ebe9b0338dc1fb657,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,,商务休闲,8142AR77932A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,圆头,聚氨酯,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色,商务,563070008904,河南 郑州,张雪65502,287.10,0人付款,意尔康男鞋18春专柜新款圆头系带舒适男单鞋皮鞋8142AR77932A,http://item.taobao.com/item.htm?id=563070008904&ns=1&abbucket=9#detail
5aa7770ebe9b0338dc1fb658,,,,,,,YEARCON/意尔康,,日常,,,38 39 40 41 42,,,,,,,商务休闲鞋,,,商务休闲,8142AR67938A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,注压鞋,二层猪皮,圆头,,,平跟(小于等于1cm),涤沦,头层牛皮（除牛反绒）,土黄 黑色,商务,565299391418,广东 广州,gahkj,359.00,0人付款,意尔康18专柜新款套脚舒适防滑平底透气真皮男单鞋轻便皮鞋,http://item.taobao.com/item.htm?id=565299391418&ns=1&abbucket=9#detail
5aa7770fbe9b0338dc1fb659,,,,,轻质,,YEARCON/意尔康,纯色,日常,,春秋,37 38 39 40 41 42 43 48,,,,,,,德比鞋（正装皮鞋）,素面,粒面皮,商务正装,GD-2018,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),超纤,头层牛皮（除牛反绒）,酒红色 黑色,商务,564368431535,广东 广州,补考刺猬,218.00,0人付款,意尔康男鞋正品2018新款男士休闲鞋真皮圆头商务正装皮鞋男英伦潮,http://item.taobao.com/item.htm?id=564368431535&ns=1&abbucket=9#detail
5aa7770fbe9b0338dc1fb65a,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,39 40 41 42 43 39 41 43,,,,,,,德比鞋（正装皮鞋）,金属,,商务正装,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色,商务,563237446403,河南 郑州,张雪65502,440.10,0人付款,意尔康男鞋18专柜精品时尚头层牛皮正装皮鞋男单鞋8131AR52195J,http://item.taobao.com/item.htm?id=563237446403&ns=1&abbucket=9#detail
5aa7770fbe9b0338dc1fb65b,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44 48,,,,,,,商务休闲鞋,车缝线,修面皮,商务休闲,66161,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,超纤皮,圆头,橡胶,,低跟(1-3cm),二层猪皮,头层牛皮（除牛反绒）,棕色 黑色《套脚》 棕色《套脚》 黑色,商务,563525176827,广东 广州,补考刺猬,218.00,0人付款,意尔康男鞋英伦系带商务皮鞋男春秋季男士真皮透气韩版青年休闲鞋,http://item.taobao.com/item.htm?id=563525176827&ns=1&abbucket=9#detail
5aa7770fbe9b0338dc1fb65c,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,金属,,商务正装,8101AR60411A,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,系带,,,,,胶粘鞋,,尖头,橡胶,,低跟(1-3cm),头层猪皮,头层牛皮（除牛反绒）,黑色,商务,563240870165,河南 郑州,xu0101wen,439.00,0人付款,意尔康男鞋18春专柜新款头层牛皮系带男单鞋正装皮鞋8101AR60411A,http://item.taobao.com/item.htm?id=563240870165&ns=1&abbucket=9#detail
5aa7770fbe9b0338dc1fb65d,,,,,耐磨,,YEARCON/意尔康,纯色,日常,,春秋,39 40 41 42 43 40 42 44,,,,,,,懒人鞋,车缝线,,日常休闲,,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,头层牛皮,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色,休闲,563240946098,河南 郑州,xu0101wen,419.00,0人付款,意尔康男鞋18春款头层牛皮套脚男单鞋懒人一脚蹬皮鞋8111AR56903A,http://item.taobao.com/item.htm?id=563240946098&ns=1&abbucket=9#detail
5aa77712be9b0338dc1fb65e,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,送袜子鞋垫运费险 38 39 40 41 42 43 44 45,,,,,,,休闲皮鞋,车缝线,压花皮,日常休闲,9010a,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),二层猪皮,二层牛皮（除牛反绒）,黑色 652 棕色 652 黑色653 棕色653 黑色 加绒 棕色 加绒 黑色 深棕色,休闲,563609729717,山东 潍坊,雪贝莲鞋服包,206.00,0人付款,旗舰店新品意尔康官方男鞋2017夏季新款潮鞋皮鞋男商务真皮休闲鞋,http://item.taobao.com/item.htm?id=563609729717&ns=1&abbucket=9#detail
5aa77713be9b0338dc1fb65f,,,,,耐磨,,YEARCON/意尔康,纯色,办公室,,春秋,38 39 40 41 42 43,,,,,,,德比鞋（正装皮鞋）,金属,,商务正装,7101ZA97920W,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,,尖头,橡胶,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,酒红 黑色,商务,550019318265,浙江 丽水,瑜伽生活俱乐部,299.00,0人付款,意尔康皮鞋男2018春季新款时尚真皮系带拼接商务正装男鞋德比鞋,http://item.taobao.com/item.htm?id=550019318265&ns=1&abbucket=9#detail
5aa77714be9b0338dc1fb660,,,,,,,YEARCON/意尔康,,,,,38 39 40 41 42 43 44,,,,,,,德比鞋（正装皮鞋）,,,,8101AR60965A,,,,,,,系带,,,,,,,尖头,,,,头层猪皮,头层牛皮（除牛反绒）,黑色,,563207872387,浙江 杭州,马娟87827,439.00,0人付款,意尔康男鞋18春专柜精品男士正装皮鞋头层牛皮男单鞋8101AR60965A,http://item.taobao.com/item.htm?id=563207872387&ns=1&abbucket=9#detail
5aa77714be9b0338dc1fb661,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43,,,,,,,休闲皮鞋,车缝线,,日常休闲,KH6158,平跟,,,,青年（18-40周岁） 中年（40-60周岁）,,套脚,,,,,胶粘鞋,,圆头,橡胶,,,PU,PU,黑色 黄色,休闲,564564792304,浙江 温州,双创王国,239.00,0人付款,官方旗舰店意尔康男士日常休闲皮鞋2017冬季新款英伦套脚透气鞋子,http://item.taobao.com/item.htm?id=564564792304&ns=1&abbucket=9#detail
5aa77715be9b0338dc1fb662,,,,,透气,,YEARCON/意尔康,纯色,日常,,春秋,38 39 40 41 42 43 44,,,,,,,商务休闲鞋,车缝线,纳帕纹,商务休闲,6402AR54713W,平跟,,,,青年（18-40周岁）,,系带,,,,,胶粘鞋,PU,圆头,橡胶,,低跟(1-3cm),PU,头层牛皮（除牛反绒）,酒红 黑色 杏色,商务,565465330645,浙江 杭州,smile_惠及,998.00,0人付款,意尔康男鞋新品男士休闲鞋英伦耐磨真皮系带商务休闲皮鞋男单鞋潮,http://item.taobao.com/item.htm?id=565465330645&ns=1&abbucket=9#detail
5aa77716be9b0338dc1fb663,,,,,耐磨,,YEARCON/意尔康,纯色,运动休闲,,春秋,38 39 40 41 42 43 44 45 46 47,,,,,,,休闲皮鞋,素面,摔纹皮,,889223,平跟,,,,青年（18-40周岁）,,系带,,,,,缝制鞋,头层猪皮,圆头,橡胶,,平跟(小于等于1cm),头层猪皮,头层牛皮（除牛反绒）,黑色真皮 棕色真皮 棕色真皮加绒,韩版,565266085747,浙江 温州,卓诗尼550723290,208.00,0人付款,意尔康男鞋春季新款真皮潮流韩版休闲皮鞋系带圆头特大码爸爸鞋子,http://item.taobao.com/item.htm?id=565266085747&ns=1&abbucket=9#detail
5aa77716be9b0338dc1fb664,,,,,保暖,,YEARCON/意尔康,纯色,日常,,冬季,38 39 40 41 42 43 44,,,,,,,休闲皮鞋,车缝线,,日常休闲,10568,平跟,,,,,,套脚,,,,,胶粘鞋,二层猪皮,圆头,橡胶,,,二层猪皮,头层牛皮（除牛反绒）,浅棕色皮里 黑色皮里 浅棕色绒里 黑色绒里,休闲,563371237636,浙江 温州,朝阳企业公司,259.00,0人付款,正品意尔康男鞋真皮日常休闲鞋套脚英伦圆头皮鞋软底软皮加绒棉鞋,http://item.taobao.com/item.htm?id=563371237636&ns=1&abbucket=9#detail
